#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
1.53000e+06,25.8920,0.01342,0.3404,0.03158,679.805138,7.033399,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.83097974e+03
1.54000e+06,25.7343,0.01742,0.3405,0.03133,678.573138,7.037028,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.82694084e+03
1.55000e+06,25.7187,0.02129,0.3406,0.03245,677.414372,7.040642,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.82292327e+03
1.56000e+06,25.8220,0.01823,0.3409,0.03194,675.576896,7.044241,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81892677e+03
1.57000e+06,25.8682,0.01904,0.3409,0.03237,675.000613,7.047824,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81495107e+03
1.58000e+06,26.0948,0.01461,0.3411,0.03232,673.813075,7.051393,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81099594e+03
1.59000e+06,26.1576,0.01943,0.3403,0.03307,677.937354,7.054947,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.80706111e+03
1.60000e+06,25.8663,0.00989,0.3405,0.03136,676.236052,7.058486,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.80314635e+03
1.61000e+06,25.8632,0.01167,0.3406,0.03137,675.701853,7.062011,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79925142e+03
1.62000e+06,25.8989,0.02191,0.3406,0.03190,675.185920,7.065522,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79537607e+03
1.63000e+06,26.2909,0.01856,0.3403,0.03252,676.589495,7.069019,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79152008e+03
1.64000e+06,26.1878,0.01156,0.3404,0.03099,675.833140,7.072502,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78768323e+03
1.65000e+06,26.0258,0.02059,0.3405,0.03160,674.684129,7.075971,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78386528e+03
1.66000e+06,26.0636,0.01914,0.3405,0.03265,674.267583,7.079426,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78006603e+03
1.67000e+06,26.1400,0.00768,0.3410,0.03270,671.127806,7.082868,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77628525e+03
1.68000e+06,25.9812,0.02330,0.3407,0.03163,672.177859,7.086297,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77252274e+03
1.69000e+06,26.3109,0.00849,0.3410,0.03097,670.112518,7.089712,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76877828e+03
1.70000e+06,26.3100,0.01739,0.3410,0.03206,669.700745,7.093115,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76505168e+03
1.71000e+06,26.4817,0.02299,0.3403,0.03083,673.801103,7.096504,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76134273e+03
1.72000e+06,26.1251,0.01060,0.3406,0.03254,671.649332,7.099881,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75765124e+03
1.73000e+06,26.2086,0.00859,0.3409,0.03125,669.559912,7.103246,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75397701e+03
1.74000e+06,26.5474,0.01325,0.3411,0.03288,667.912880,7.106597,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75031985e+03
1.75000e+06,26.5230,0.01742,0.3403,0.03136,672.277772,7.109937,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74667958e+03
1.76000e+06,26.3870,0.01823,0.3410,0.03108,667.964350,7.113264,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74305601e+03
1.77000e+06,26.5440,0.02074,0.3411,0.03221,667.050601,7.116579,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73944895e+03
1.78000e+06,26.2226,0.02503,0.3408,0.03213,668.213742,7.119883,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73585824e+03
1.79000e+06,26.6195,0.02030,0.3403,0.03252,670.917441,7.123174,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73228370e+03
1.80000e+06,26.2924,0.01026,0.3406,0.03183,668.983930,7.126454,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72872515e+03
1.81000e+06,26.2718,0.01798,0.3406,0.03147,668.581700,7.129722,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72518242e+03
1.82000e+06,26.2839,0.01603,0.3407,0.03147,667.512780,7.132979,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72165535e+03
1.83000e+06,26.7104,0.01197,0.3411,0.03085,665.044408,7.136224,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71814378e+03
1.84000e+06,26.3207,0.01876,0.3407,0.03149,666.853537,7.139458,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71464753e+03
1.85000e+06,26.8202,0.01867,0.3411,0.03293,664.160645,7.142681,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71116646e+03
1.86000e+06,26.5919,0.01118,0.3404,0.03234,667.962156,7.145893,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70770041e+03
1.87000e+06,26.7451,0.01402,0.3403,0.03268,668.078799,7.149094,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70424922e+03
1.88000e+06,26.6727,0.01533,0.3404,0.03103,667.528962,7.152284,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70081275e+03
1.89000e+06,26.7263,0.01664,0.3404,0.03176,667.341490,7.155464,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69739083e+03
1.90000e+06,26.4654,0.01377,0.3407,0.03207,664.939513,7.158633,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69398333e+03
1.91000e+06,26.9270,0.01637,0.3403,0.03148,667.105768,7.161791,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69059010e+03
1.92000e+06,26.8273,0.01531,0.3403,0.03112,666.480109,7.164940,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68721100e+03
1.93000e+06,26.7960,0.01588,0.3404,0.03264,665.937217,7.168077,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68384589e+03
1.94000e+06,26.6000,0.02148,0.3405,0.03165,664.767274,7.171205,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68049462e+03
1.95000e+06,26.9734,0.01493,0.3403,0.03087,665.748741,7.174323,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67715707e+03
1.96000e+06,26.8456,0.01257,0.3410,0.03198,661.241200,7.177430,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67383310e+03
1.97000e+06,26.6283,0.01213,0.3408,0.03193,662.169588,7.180528,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67052258e+03
1.98000e+06,27.0355,0.01658,0.3403,0.03133,664.800795,7.183616,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66722537e+03
1.99000e+06,26.6531,0.01528,0.3406,0.03222,662.910275,7.186694,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66394135e+03
2.00000e+06,27.0630,0.01679,0.3411,0.03084,659.684370,7.189763,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66067040e+03
2.01000e+06,27.1012,0.00897,0.3403,0.03216,663.863677,7.192822,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65741239e+03
2.02000e+06,26.9952,0.01078,0.3410,0.03294,659.294783,7.195871,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65416718e+03
2.03000e+06,26.8306,0.02142,0.3405,0.03194,662.306089,7.198912,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65093468e+03
2.04000e+06,26.7430,0.02034,0.3406,0.03182,661.236704,7.201943,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64771475e+03
2.05000e+06,26.8734,0.01015,0.3409,0.03228,659.060069,7.204964,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64450728e+03
2.06000e+06,27.1005,0.00428,0.3404,0.03200,662.068503,7.207977,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64131215e+03
2.07000e+06,26.8338,0.02281,0.3408,0.03158,659.012319,7.210981,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63812925e+03
2.08000e+06,26.7710,0.02662,0.3407,0.03244,659.508720,7.213975,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63495846e+03
2.09000e+06,26.9095,0.02525,0.3405,0.03166,660.411045,7.216961,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63179968e+03
2.10000e+06,26.8635,0.02032,0.3408,0.03207,658.226260,7.219938,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62865280e+03
2.11000e+06,27.0350,0.02120,0.3404,0.03269,660.047845,7.222907,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62551770e+03
2.12000e+06,27.3759,0.00649,0.3411,0.03302,655.927444,7.225866,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62239429e+03
2.13000e+06,26.9716,0.00937,0.3405,0.03151,659.162350,7.228818,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61928244e+03
2.14000e+06,27.3407,0.02181,0.3411,0.03086,655.491186,7.231760,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61618208e+03
2.15000e+06,27.0801,0.01269,0.3404,0.03131,658.948360,7.234694,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61309308e+03
2.16000e+06,26.9098,0.02720,0.3406,0.03217,657.490011,7.237620,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61001535e+03
2.17000e+06,27.0690,0.02118,0.3409,0.03171,655.704504,7.240538,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60694879e+03
2.18000e+06,27.4386,0.02144,0.3403,0.03244,658.909411,7.243448,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60389331e+03
2.19000e+06,27.2382,0.01732,0.3410,0.03283,654.531355,7.246349,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60084880e+03
2.20000e+06,27.0279,0.02129,0.3408,0.03143,655.490813,7.249242,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59781517e+03
2.21000e+06,27.0364,0.02477,0.3408,0.03198,655.346275,7.252128,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59479233e+03
2.22000e+06,27.5403,0.00490,0.3403,0.03122,657.810216,7.255005,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59178018e+03
2.23000e+06,27.5697,0.00519,0.3403,0.03133,657.545235,7.257874,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58877863e+03
2.24000e+06,27.5348,0.00950,0.3403,0.03304,657.125160,7.260736,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58578759e+03
2.25000e+06,27.5441,0.00468,0.3411,0.03166,652.461234,7.263590,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58280698e+03
2.26000e+06,27.5831,0.02562,0.3411,0.03304,652.012216,7.266437,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57983670e+03
2.27000e+06,27.3784,0.01116,0.3410,0.03129,652.442352,7.269275,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57687666e+03
2.28000e+06,27.6080,0.01400,0.3403,0.03291,656.032294,7.272107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57392679e+03
2.29000e+06,27.2030,0.01873,0.3405,0.03192,654.391617,7.274930,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57098699e+03
2.30000e+06,27.3402,0.01346,0.3409,0.03257,651.807067,7.277747,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56805718e+03
2.31000e+06,27.3273,0.02119,0.3405,0.03250,654.164823,7.280556,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56513728e+03
2.32000e+06,27.6351,0.01456,0.3411,0.03186,650.580805,7.283357,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56222721e+03
2.33000e+06,27.1866,0.02645,0.3408,0.03229,652.097171,7.286152,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55932689e+03
2.34000e+06,27.7231,0.01759,0.3411,0.03122,649.918847,7.288939,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55643623e+03
2.35000e+06,27.3114,0.01185,0.3408,0.03135,651.172083,7.291719,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55355517e+03
2.36000e+06,27.2926,0.02081,0.3408,0.03250,650.810636,7.294492,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55068361e+03
2.37000e+06,27.2750,0.02783,0.3406,0.03145,651.800807,7.297258,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54782149e+03
2.38000e+06,27.4901,0.02050,0.3409,0.03130,649.727363,7.300017,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54496873e+03
2.39000e+06,27.3550,0.02671,0.3408,0.03163,650.087081,7.302770,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54212526e+03
2.40000e+06,27.2994,0.01981,0.3406,0.03157,650.839413,7.305515,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53929099e+03
2.41000e+06,27.7635,0.01117,0.3403,0.03288,652.312095,7.308253,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53646586e+03
2.42000e+06,27.4100,0.02523,0.3406,0.03174,650.835630,7.310985,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53364980e+03
2.43000e+06,27.8057,0.02033,0.3403,0.03091,651.913041,7.313710,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53084273e+03
2.44000e+06,27.5152,0.02171,0.3409,0.03149,648.439817,7.316429,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52804458e+03
2.45000e+06,27.8343,0.02364,0.3403,0.03303,651.342300,7.319141,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52525529e+03
2.46000e+06,27.4120,0.02467,0.3406,0.03229,649.337331,7.321846,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52247478e+03
2.47000e+06,27.9460,0.00802,0.3403,0.03136,650.978805,7.324545,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51970299e+03
2.48000e+06,27.5657,0.00823,0.3409,0.03130,647.511513,7.327237,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51693986e+03
2.49000e+06,27.9811,0.02048,0.3411,0.03171,645.955475,7.329923,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51418530e+03
2.50000e+06,27.7794,0.01373,0.3410,0.03280,646.228918,7.332603,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51143927e+03
2.51000e+06,27.7689,0.02135,0.3404,0.03253,649.306153,7.335276,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50870168e+03
2.52000e+06,27.9469,0.00486,0.3410,0.03116,645.451014,7.337944,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50597249e+03
2.53000e+06,28.0740,0.02514,0.3411,0.03270,644.867667,7.340604,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50325163e+03
2.54000e+06,27.7277,0.01706,0.3409,0.03195,645.589807,7.343259,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50053902e+03
2.55000e+06,27.7437,0.02350,0.3405,0.03251,648.041282,7.345908,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49783463e+03
2.56000e+06,27.7373,0.01844,0.3405,0.03242,647.698311,7.348550,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49513837e+03
2.57000e+06,27.6743,0.01756,0.3409,0.03256,645.132534,7.351187,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49245019e+03
2.58000e+06,28.1124,0.00863,0.3403,0.03261,648.114503,7.353818,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48977003e+03
2.59000e+06,27.6580,0.02317,0.3408,0.03204,645.082373,7.356442,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48709784e+03
2.60000e+06,28.1982,0.01347,0.3403,0.03107,647.783721,7.359061,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48443355e+03
2.61000e+06,28.1692,0.01571,0.3411,0.03216,643.016515,7.361674,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48177710e+03
2.62000e+06,28.0421,0.02253,0.3404,0.03295,646.868959,7.364281,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47912844e+03
2.63000e+06,27.6651,0.01615,0.3406,0.03146,644.959764,7.366882,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47648752e+03
2.64000e+06,28.0401,0.02351,0.3410,0.03265,642.601980,7.369478,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47385427e+03
2.65000e+06,27.8341,0.02493,0.3405,0.03202,645.357576,7.372068,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47122864e+03
2.66000e+06,28.2053,0.01362,0.3411,0.03144,641.881741,7.374652,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46861058e+03
2.67000e+06,27.7517,0.01774,0.3408,0.03210,643.053292,7.377230,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46600004e+03
2.68000e+06,27.8548,0.01133,0.3409,0.03156,642.523542,7.379803,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46339695e+03
2.69000e+06,27.7896,0.01575,0.3407,0.03172,642.938149,7.382371,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46080126e+03
2.70000e+06,28.0390,0.02219,0.3410,0.03256,641.389141,7.384933,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45821293e+03
2.71000e+06,27.7602,0.01541,0.3407,0.03222,642.870834,7.387489,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45563191e+03
2.72000e+06,27.8708,0.02426,0.3408,0.03138,641.837014,7.390041,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45305813e+03
2.73000e+06,28.3761,0.00937,0.3411,0.03146,640.097095,7.392586,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45049156e+03
2.74000e+06,28.1891,0.00839,0.3404,0.03103,643.900148,7.395127,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44793213e+03
2.75000e+06,28.3639,0.02322,0.3403,0.03225,644.008605,7.397662,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44537981e+03
2.76000e+06,27.9304,0.02252,0.3406,0.03246,642.299589,7.400192,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44283454e+03
2.77000e+06,27.9892,0.02410,0.3405,0.03203,642.437123,7.402716,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44029627e+03
2.78000e+06,28.3937,0.00957,0.3411,0.03247,639.037486,7.405236,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43776496e+03
2.79000e+06,28.4424,0.01555,0.3411,0.03097,638.710978,7.407750,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43524055e+03
2.80000e+06,28.4840,0.00688,0.3403,0.03222,642.868654,7.410259,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43272301e+03
2.81000e+06,28.5200,0.00588,0.3411,0.03305,638.155879,7.412763,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43021228e+03
2.82000e+06,28.4950,0.02397,0.3411,0.03164,637.951329,7.415262,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42770832e+03
2.83000e+06,27.9961,0.02469,0.3408,0.03150,639.493842,7.417756,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42521108e+03
2.84000e+06,27.9595,0.02671,0.3408,0.03177,639.305225,7.420245,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42272052e+03
2.85000e+06,28.1583,0.02744,0.3404,0.03131,640.868246,7.422729,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42023659e+03
2.86000e+06,28.3411,0.02028,0.3410,0.03118,637.557238,7.425208,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41775926e+03
2.87000e+06,28.0012,0.02087,0.3407,0.03147,639.077896,7.427682,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41528847e+03
2.88000e+06,27.9886,0.02998,0.3407,0.03196,638.544272,7.430151,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41282418e+03
2.89000e+06,28.0838,0.02796,0.3406,0.03251,639.151597,7.432615,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41036635e+03
2.90000e+06,28.6197,0.00598,0.3403,0.03279,640.518193,7.435075,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40791494e+03
2.91000e+06,28.4843,0.00773,0.3410,0.03259,636.241143,7.437530,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40546990e+03
2.92000e+06,28.0853,0.01762,0.3408,0.03156,637.486724,7.439980,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40303119e+03
2.93000e+06,28.1172,0.01174,0.3407,0.03186,637.419948,7.442425,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40059878e+03
2.94000e+06,28.1917,0.02817,0.3408,0.03160,636.560295,7.444866,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39817262e+03
2.95000e+06,28.4254,0.01758,0.3404,0.03138,638.895168,7.447302,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39575267e+03
2.96000e+06,28.6813,0.00372,0.3403,0.03262,639.120482,7.449733,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39333890e+03
2.97000e+06,28.4302,0.02489,0.3404,0.03219,638.367782,7.452160,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39093125e+03
2.98000e+06,28.1459,0.02972,0.3406,0.03189,637.060574,7.454582,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38852970e+03
2.99000e+06,28.1741,0.01952,0.3406,0.03242,636.645153,7.457000,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38613420e+03
3.00000e+06,28.3067,0.02318,0.3409,0.03153,635.151708,7.459413,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38374472e+03
3.01000e+06,28.3757,0.01957,0.3409,0.03180,634.680215,7.461822,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38136122e+03
3.02000e+06,28.6202,0.02517,0.3410,0.03286,633.742008,7.464226,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.37898366e+03
3.03000e+06,28.5555,0.00896,0.3404,0.03282,637.059218,7.466626,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.37661200e+03
